produit,marque,code_barre,prix,prix_num,categorie,magasin,url_magasin,url_produit
Nouilles instantanées saveur piment fort WAI WAI,WAI WAI,3760092457508,"1,65 €",1.65,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-instantanees-saveur-piment-fort-wai-wai-3760092457508
Nouilles instantanées saveur poulet WAI WAI,WAI WAI,3760092457492,"1,65 €",1.65,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-instantanees-saveur-poulet-wai-wai-3760092457492
Nouilles instantanées saveur bœuf WAI WAI,WAI WAI,3760092457485,"1,65 €",1.65,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-instantanees-saveur-boeuf-wai-wai-3760092457485
Nouilles instantanées saveur crevette WAI WAI,WAI WAI,3760092457478,"1,65 €",1.65,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-instantanees-saveur-crevette-wai-wai-3760092457478
Pâtes fusilli bucati corti collezione BARILLA,BARILLA,8076809574631,"1,65 €",1.65,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-fusilli-bucati-corti-collezione-barilla-8076809574631
Pâtes serpentini les 3 minutes PANZANI,PANZANI,3038350330802,"1,65 €",1.65,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-serpentini-les-3-minutes-panzani-3038350330802
Pâtes Tagliatelle Bio CARREFOUR BIO,CARREFOUR BIO,3270190182108,"1,65 €",1.65,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-tagliatelle-bio-carrefour-bio-3270190182108
Pâtes fusilli blé complet bio CARREFOUR BIO,CARREFOUR BIO,3560071251864,"1,65 €",1.65,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-fusilli-ble-complet-bio-carrefour-bio-3560071251864
Pâtes Coquilettes au Blé Complet Bio CARREFOUR BIO,CARREFOUR BIO,3560071251857,"1,65 €",1.65,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-coquilettes-au-ble-complet-bio-carrefour-bio-3560071251857
Pâtes tagliatelle collezione BARILLA,BARILLA,8076809523714,"1,65 €",1.65,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-tagliatelle-collezione-barilla-8076809523714
Pâtes elicoidali blé complet bio GRANORO,GRANORO,8007290335029,"1,69 €",1.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-elicoidali-ble-complet-bio-granoro-8007290335029
Pâtes Fusilli Cuisson Rapide CRF CLASSIC,CRF CLASSIC,3560071527655,"1,69 €",1.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-fusilli-cuisson-rapide-crf-classic-3560071527655
Pâtes linguine MOLISANA,MOLISANA,8004690050620,"1,69 €",1.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-linguine-molisana-8004690050620
Pâtes penne rigate CARREFOUR,CARREFOUR,3560070554027,"1,69 €",1.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-penne-rigate-carrefour-3560070554027
Pâtes penne ziti rigate GAROFALO,GAROFALO,8000139007071,"1,69 €",1.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-penne-ziti-rigate-garofalo-8000139007071
Nouilles poulet teriyaki DAISUKI,DAISUKI,3036815444668,"1,69 €",1.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-poulet-teriyaki-daisuki-3036815444668
Nouilles végétarienne NONGSHIM,NONGSHIM,8801043028127,"1,69 €",1.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-vegetarienne-nongshim-8801043028127
Pâtes d'Alsace Nids à l'Ancienne IGP REFLETS DE FRANCE,REFLETS DE FRANCE,3560071086091,"1,69 €",1.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-d-alsace-nids-a-l-ancienne-igp-reflets-de-france-3560071086091
Pâtes penne rigate blé complet bio GRANORO,GRANORO,8007290335081,"1,69 €",1.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-penne-rigate-ble-complet-bio-granoro-8007290335081
Pâtes gnoccheti sardi blé complet bio GRANORO,GRANORO,8007290335098,"1,69 €",1.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-gnoccheti-sardi-ble-complet-bio-granoro-8007290335098
Pâtes linguine blé complet bio GRANORO,GRANORO,8007290335067,"1,69 €",1.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-linguine-ble-complet-bio-granoro-8007290335067
Pâtes fusilli blé complet bio GRANORO,GRANORO,8007290335043,"1,69 €",1.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-fusilli-ble-complet-bio-granoro-8007290335043
Pâtes tagliatelle les créatives PANZANI,PANZANI,3038350054203,"1,69 €",1.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-tagliatelle-les-creatives-panzani-3038350054203
Nouilles curry Piri Kara,,3036815444699,"1,69 €",1.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-curry-piri-kara-3036815444699
Nouilles bœuf   DAISUKI,DAISUKI,3036815444675,"1,69 €",1.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-boeuf-daisuki-3036815444675
Nouilles Instantanées Hot Chicken NOODLE MASTER,NOODLE MASTER,6976016653902,"1,69 €",1.69,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-instantanees-hot-chicken-noodle-master-6976016653902
Nouilles ramen AYUKO,AYUKO,8720301108770,"1,71 €",1.71,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-ramen-ayuko-8720301108770
Pâtes orecchiette collezione BARILLA,BARILLA,8076809519977,"1,75 €",1.75,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-orecchiette-collezione-barilla-8076809519977
Soba nouilles Sautées Yakitori  NISSIN,NISSIN,5997523324377,"1,75 €",1.75,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/soba-nouilles-sautees-yakitori-nissin-5997523324377
Soba nouilles Sautées Classique  NISSIN,NISSIN,5997523324278,"1,75 €",1.75,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/soba-nouilles-sautees-classique-nissin-5997523324278
Salade de Konjac Sauce Sésame NATURA KONJAC,NATURA KONJAC,3661945883584,"1,75 €",1.75,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/salade-de-konjac-sauce-sesame-natura-konjac-3661945883584
Pâtes coquillettes 3 min CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560071252991,"1,75 €",1.75,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-coquillettes-3-min-carrefour-classic-3560071252991
Pâtes pipe rigate CARREFOUR,CARREFOUR,3560070555369,"1,75 €",1.75,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-pipe-rigate-carrefour-3560070555369
Pâtes coquillettes Bio JARDIN BIO ETIC,JARDIN BIO ETIC,3760020509293,"1,75 €",1.75,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-coquillettes-bio-jardin-bio-etic-3760020509293
Salade de Konjac Sauce Sésame Wasabi NATURA KONJAC,NATURA KONJAC,3661945883577,"1,75 €",1.75,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/salade-de-konjac-sauce-sesame-wasabi-natura-konjac-3661945883577
Salade de Konjac Sauce Vinaigrette NATURA KONJAC,NATURA KONJAC,3661945883591,"1,75 €",1.75,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/salade-de-konjac-sauce-vinaigrette-natura-konjac-3661945883591
Pâtes cheveux d'ange CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560071252939,"1,75 €",1.75,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-cheveux-d-ange-carrefour-classic-3560071252939
Pâtes farfalle CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560070553990,"1,75 €",1.75,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-farfalle-carrefour-classic-3560070553990
Pâtes penne rigate MOLISANA,MOLISANA,8004690052044,"1,75 €",1.75,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-penne-rigate-molisana-8004690052044
Pâtes radiatori LA MOLISANA,LA MOLISANA,8004690057308,"1,75 €",1.75,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-radiatori-la-molisana-8004690057308
Tagliatelle de konjac MEI ASIA,MEI ASIA,3661945882853,"1,76 €",1.76,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/tagliatelle-de-konjac-mei-asia-3661945882853
Spaghetti de konjac MEI ASIA,MEI ASIA,3661945882846,"1,76 €",1.76,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/spaghetti-de-konjac-mei-asia-3661945882846
Pâtes spaghetti n°11 moule en bronze CARREFOUR ORIGINAL,CARREFOUR ORIGINAL,3560071225872,"1,79 €",1.79,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-spaghetti-n011-moule-en-bronze-carrefour-original-3560071225872
Nouilles japonaises Teriyaki Soba NISSIN,NISSIN,5997523324315,"1,79 €",1.79,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-japonaises-teriyaki-soba-nissin-5997523324315
Nouilles instantanées au poulet MAGGI,MAGGI,8585002445452,"1,79 €",1.79,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-instantanees-au-poulet-maggi-8585002445452
Shirataki de konjac MEI ASIA,MEI ASIA,3661945882839,"1,79 €",1.79,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/shirataki-de-konjac-mei-asia-3661945882839
Soba nouilles Sautées Chili  NISSIN,NISSIN,5997523324292,"1,79 €",1.79,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/soba-nouilles-sautees-chili-nissin-5997523324292
Soupe de nouilles à la Japonaise cup NISSIN,NISSIN,5997523317294,"1,79 €",1.79,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/soupe-de-nouilles-a-la-japonaise-cup-nissin-5997523317294
Nouilles instantannées sauce teriyaki MAGGI,MAGGI,8585002445414,"1,79 €",1.79,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-instantannees-sauce-teriyaki-maggi-8585002445414
Pâtes Noodles en nid CARREFOUR SENSATION,CARREFOUR SENSATION,3560071251932,"1,79 €",1.79,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-noodles-en-nid-carrefour-sensation-3560071251932
Nouilles à poêler saveur curry MAGGI,MAGGI,8585002445476,"1,79 €",1.79,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-a-poeler-saveur-curry-maggi-8585002445476
Nouilles à poêler saveur canard MAGGI,MAGGI,8585002445438,"1,79 €",1.79,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-a-poeler-saveur-canard-maggi-8585002445438
Pâtes cheveux d'ange DARI,DARI,6111094000198,"1,79 €",1.79,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-cheveux-d-ange-dari-6111094000198
Pâtes macarrao rigatoni MILANEZA,MILANEZA,5601286252784,"1,79 €",1.79,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-macarrao-rigatoni-milaneza-5601286252784
Ramen Crevette Tempura OYAKATA,OYAKATA,5901384510145,"1,83 €",1.83,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/ramen-crevette-tempura-oyakata-5901384510145
Vermicelle de haricot mungo MEI ASIA,MEI ASIA,3661945390440,"1,84 €",1.84,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/vermicelle-de-haricot-mungo-mei-asia-3661945390440
Pâtes Avoine Bio ALPINA,ALPINA,3252970006170,"1,85 €",1.85,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-avoine-bio-alpina-3252970006170
Pâtes farfalle collezione BARILLA,BARILLA,8076809583367,"1,85 €",1.85,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-farfalle-collezione-barilla-8076809583367
Nouilles instentannées coréennes bouillon de bœuf épicé NONGSHIM,NONGSHIM,8801043150620,"1,85 €",1.85,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-instentannees-coreennes-bouillon-de-boeuf-epice-nongshim-8801043150620
Pâtes tortiglioni blé complet BARILLA,BARILLA,8076809578356,"1,85 €",1.85,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-tortiglioni-ble-complet-barilla-8076809578356
Nouilles japonaise sweet chili MAGGI,MAGGI,8445291174924,"1,85 €",1.85,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-japonaise-sweet-chili-maggi-8445291174924
Spirelli de pois chiches ALNATURA,ALNATURA,4104420221574,"1,85 €",1.85,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/spirelli-de-pois-chiches-alnatura-4104420221574
Pâtes Coquillette Bio ALPINA,ALPINA,3252970009492,"1,85 €",1.85,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-coquillette-bio-alpina-3252970009492
Nouilles super épicé NONGSHIM,NONGSHIM,8801043053167,"1,85 €",1.85,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-super-epice-nongshim-8801043053167
Pâtes coquillettes LUSTUCRU,LUSTUCRU,3073190102233,"1,85 €",1.85,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-coquillettes-lustucru-3073190102233
Pâtes collerettes cuisson rapide LUSTUCRU,LUSTUCRU,3660861027645,"1,85 €",1.85,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-collerettes-cuisson-rapide-lustucru-3660861027645
Soupe de nouilles et légumes NONGSHIM,NONGSHIM,8801043022705,"1,85 €",1.85,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/soupe-de-nouilles-et-legumes-nongshim-8801043022705
Pâtes pennoni rigati DE CECCO,DE CECCO,8001250120397,"1,85 €",1.85,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-pennoni-rigati-de-cecco-8001250120397
Pâtes Perle Bio ALPINA,ALPINA,3252970006187,"1,85 €",1.85,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-perle-bio-alpina-3252970006187
Pâtes Nouille Savoisienne Bio ALPINA,ALPINA,3252970006194,"1,85 €",1.85,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-nouille-savoisienne-bio-alpina-3252970006194
Pâtes Penne Bio ALPINA,ALPINA,3252970006200,"1,85 €",1.85,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-penne-bio-alpina-3252970006200
Nouilles asiatiques Poulet Sésame MAGGI,MAGGI,8445291174955,"1,85 €",1.85,pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-asiatiques-poulet-sesame-maggi-8445291174955
